id,line,log_line
146,30,3.401197382
156,58,4.060443011
158,12,2.48490665
164,2,0.693147181
165,1,0
170,32,3.465735903
176,69,4.234106505
177,452,6.11368218
180,231,5.442417711
184,664,6.498282149
185,62,4.127134385
188,42,3.737669618
190,1875,7.536363938
192,445,6.098074282
199,23,3.135494216
200,445,6.098074282
201,1842,7.518607217
213,58,4.060443011
217,38,3.63758616
226,6,1.791759469
229,5,1.609437912
277,177,5.176149733
286,136,4.912654886
295,375,5.926926026
302,325,5.783825182
311,513,6.240275845
327,4,1.386294361
331,4,1.386294361
332,36,3.583518938
333,1989,7.595387279
340,28,3.33220451
343,4,1.386294361
344,4,1.386294361
345,36,3.583518938
346,513,6.240275845
348,28,3.33220451
350,446,6.100318952
352,25,3.218875825
361,38,3.63758616
367,32,3.465735903
368,8,2.079441542
374,9,2.197224577
377,33,3.496507561
379,136,4.912654886
386,536,6.284134161
388,45,3.80666249
389,99,4.59511985
391,24,3.17805383
392,2,0.693147181
397,81,4.394449155
398,341,5.831882477
407,2,0.693147181
411,1,0
412,53,3.970291914
418,32,3.465735903
421,2,0.693147181
425,446,6.100318952
427,11554,9.354786976
429,349,5.855071922
433,138,4.927253685
443,2,0.693147181
449,4,1.386294361
451,83,4.418840608
452,350,5.857933154
453,4,1.386294361
454,1,0
455,91,4.510859507
457,15,2.708050201
458,311,5.739792912
465,86,4.454347296
468,136,4.912654886
469,13,2.564949357
472,110,4.700480366
473,15,2.708050201
474,132,4.882801923
475,18,2.890371758
476,18,2.890371758
477,86,4.454347296
482,57,4.043051268
483,57,4.043051268
499,64,4.158883083
500,47,3.850147602
508,91,4.510859507
509,349,5.855071922
510,2,0.693147181
511,2,0.693147181
512,47,3.850147602
515,24,3.17805383
522,34,3.526360525
540,99,4.59511985
542,148,4.997212274
543,2,0.693147181
545,17,2.833213344
548,153,5.030437921
550,110,4.700480366
552,1926,7.563200592
553,145,4.976733742
554,92,4.521788577
555,340,5.828945618
556,4,1.386294361
557,4,1.386294361
558,86,4.454347296
559,328,5.793013608
560,48,3.871201011
561,17,2.833213344
562,202,5.308267697
563,1,0
564,1,0
565,46,3.828641396
566,6,1.791759469
567,5,1.609437912
568,23,3.135494216
569,69,4.234106505
570,24,3.17805383
571,18,2.890371758
572,49,3.891820298
573,132,4.882801923
574,2,0.693147181
575,6,1.791759469
576,25,3.218875825
577,3,1.098612289
579,95,4.553876892
580,74,4.304065093
581,84,4.430816799
582,48,3.871201011
583,137,4.919980926
584,94,4.543294782
585,4,1.386294361
587,160,5.075173815
588,56,4.025351691
589,125,4.828313737
590,36,3.583518938
591,21,3.044522438
592,207,5.332718793
593,61,4.110873864
594,4,1.386294361
595,1,0
596,12,2.48490665
597,17,2.833213344
598,2,0.693147181
599,74,4.304065093
602,34,3.526360525
603,32,3.465735903
604,63,4.143134726
605,20,2.995732274
606,8,2.079441542
607,59,4.077537444
608,7,1.945910149
609,5,1.609437912
610,24,3.17805383
611,8,2.079441542
614,4,1.386294361
615,8,2.079441542
616,66,4.189654742
617,2,0.693147181
618,768,6.643789733
619,11,2.397895273
620,1928,7.564238475
621,688,6.533788838
622,344,5.840641657
623,3,1.098612289
624,47,3.850147602
625,278,5.627621114
626,143,4.96284463
627,61,4.110873864
628,764,6.638567789
629,389,5.963579344
630,7,1.945910149
631,17,2.833213344
633,61,4.110873864
634,42,3.737669618
635,2,0.693147181
636,55,4.007333185
637,110,4.700480366
638,13,2.564949357
640,3022,8.013674143
641,723,6.583409222
642,3,1.098612289
643,53,3.970291914
644,70,4.248495242
646,4639,8.442254105
647,45,3.80666249
648,4,1.386294361
649,399,5.988961417
651,5,1.609437912
655,15047,9.618933915
656,589,6.378426184
658,30,3.401197382
659,20,2.995732274
660,2,0.693147181
662,34,3.526360525
664,29,3.36729583
665,187,5.231108617
666,1,0
670,102,4.624972813
671,1764,7.475339237
672,89,4.48863637
674,7,1.945910149
675,1257,7.136483209
676,13,2.564949357
677,33,3.496507561
678,40,3.688879454
679,39,3.663561646
680,2,0.693147181
681,98,4.584967479
682,107,4.672828834
683,6,1.791759469
684,464,6.139884552
686,93,4.532599493
688,208,5.33753808
689,419,6.03787092
693,386,5.955837369
695,104,4.644390899
696,233,5.451038454
697,91,4.510859507
698,81,4.394449155
700,2,0.693147181
701,2,0.693147181
702,81,4.394449155
703,3,1.098612289
704,159,5.068904202
706,357,5.877735782
707,2,0.693147181
708,2,0.693147181
709,20,2.995732274
712,67,4.204692619
716,59,4.077537444
717,8,2.079441542
721,349,5.855071922
724,28,3.33220451
726,45,3.80666249
728,22,3.091042453
729,2,0.693147181
730,1503,7.31521839
732,13,2.564949357
733,3,1.098612289
734,2,0.693147181
735,2,0.693147181
736,73,4.290459441
737,14,2.63905733
739,34,3.526360525
742,2,0.693147181
743,9,2.197224577
744,4,1.386294361
745,66,4.189654742
746,234,5.455321115
748,44,3.784189634
755,31,3.433987204
756,668,6.504288174
758,7,1.945910149
761,68,4.219507705
762,21,3.044522438
768,251,5.525452939
771,4,1.386294361
776,3181,8.064950892
786,16,2.772588722
787,4,1.386294361
788,8,2.079441542
789,106,4.663439094
791,17,2.833213344
794,14,2.63905733
796,2,0.693147181
797,17,2.833213344
801,376,5.929589143
802,127,4.844187086
803,16,2.772588722
807,5,1.609437912
808,27,3.295836866
809,565,6.336825731
810,1,0
812,60,4.094344562
813,136,4.912654886
814,24,3.17805383
815,198,5.288267031
818,2921,7.979681302
820,10,2.302585093
823,1,0
825,255,5.541263545
826,4,1.386294361
828,22,3.091042453
829,12,2.48490665
830,232,5.446737372
831,20,2.995732274
833,218,5.384495063
834,246,5.505331536
835,33,3.496507561
836,38,3.63758616
837,123,4.812184355
838,13,2.564949357
839,11,2.397895273
840,3667,8.207129168
842,81,4.394449155
845,79,4.369447852
848,504,6.222576268
849,5,1.609437912
852,3,1.098612289
853,7,1.945910149
856,3148,8.05452261
859,547,6.304448802
862,17,2.833213344
863,69,4.234106505
866,89,4.48863637
868,5,1.609437912
869,14,2.63905733
872,105,4.65396035
874,3,1.098612289
876,16,2.772588722
877,135,4.905274778
878,16,2.772588722
879,10,2.302585093
881,66,4.189654742
882,10,2.302585093
883,26,3.258096538
885,4,1.386294361
886,20,2.995732274
888,11,2.397895273
889,73,4.290459441
891,28,3.33220451
892,294,5.683579767
894,15,2.708050201
897,1326,7.189922171
898,4,1.386294361
899,4,1.386294361
900,451,6.11146734
901,1,0
902,147,4.990432587
903,3,1.098612289
904,42,3.737669618
906,188,5.236441963
908,70,4.248495242
909,1516,7.323830566
912,486,6.186208624
913,39,3.663561646
914,156,5.049856007
915,36,3.583518938
916,618,6.426488457
917,8,2.079441542
918,55,4.007333185
923,969,6.876264612
924,22,3.091042453
927,129,4.859812404
929,529,6.270988432
930,2,0.693147181
933,45,3.80666249
934,17,2.833213344
935,5,1.609437912
936,2,0.693147181
937,40,3.688879454
938,113,4.727387819
940,2,0.693147181
941,173,5.153291595
944,11,2.397895273
946,18,2.890371758
950,5,1.609437912
953,13,2.564949357
954,2,0.693147181
955,93,4.532599493
956,45,3.80666249
957,3,1.098612289
958,45,3.80666249
959,17,2.833213344
960,2,0.693147181
961,5,1.609437912
962,47,3.850147602
963,11,2.397895273
964,917,6.821107472
966,5,1.609437912
967,25,3.218875825
969,33,3.496507561
971,1,0
972,3,1.098612289
973,9,2.197224577
976,74,4.304065093
977,8,2.079441542
978,518,6.249975242
979,9,2.197224577
986,39,3.663561646
987,2546,7.842278779
988,661,6.49375384
993,2,0.693147181
996,73,4.290459441
997,7,1.945910149
998,11,2.397895273
999,91,4.510859507
1000,45,3.80666249
1001,5,1.609437912
1002,2,0.693147181
1004,2,0.693147181
1010,748,6.617402978
1012,257,5.549076085
1014,6,1.791759469
1015,711,6.56667243
1016,31,3.433987204
1017,68,4.219507705
1021,755,6.626717749
1022,44,3.784189634
1025,105,4.65396035
1043,2199,7.695757991
1045,4,1.386294361
1049,1,0
1053,4,1.386294361
1059,4,1.386294361
1060,4,1.386294361
1061,22,3.091042453
1064,3051,8.023224685
1066,2,0.693147181
1067,299,5.700443573
1069,215,5.370638028
1070,839,6.732210706
1071,172,5.147494477
1073,23,3.135494216
1074,1,0
1076,24,3.17805383
1077,1,0
1078,9,2.197224577
1079,234,5.455321115
1080,91,4.510859507
1081,14,2.63905733
1082,8,2.079441542
1083,15,2.708050201
1084,5,1.609437912
1085,7,1.945910149
1086,2,0.693147181
1087,3,1.098612289
1090,22,3.091042453
1091,8,2.079441542
1092,35,3.555348061
1093,2,0.693147181
1095,370,5.913503006
1096,27,3.295836866
1099,15,2.708050201
1100,196,5.278114659
1102,150,5.010635294
1104,42,3.737669618
1105,41,3.713572067
1106,56,4.025351691
1108,433,6.070737728
1111,12,2.48490665
1112,1,0
1113,11,2.397895273
1114,71,4.262679877
1115,125,4.828313737
1116,89,4.48863637
1117,1,0
1121,2096,7.647786045
1122,12,2.48490665
1123,772,6.64898455
1128,33,3.496507561
1129,283,5.645446898
1130,34,3.526360525
1131,2,0.693147181
1132,24,3.17805383
1140,11,2.397895273
1141,4,1.386294361
1147,58,4.060443011
1148,1,0
1150,24,3.17805383
1152,126,4.836281907
1154,16,2.772588722
1155,2,0.693147181
1156,969,6.876264612
1157,30,3.401197382
1158,100,4.605170186
1159,35,3.555348061
1160,35,3.555348061
1161,11,2.397895273
1162,15,2.708050201
1163,6,1.791759469
1164,113,4.727387819
1165,23,3.135494216
1166,692,6.539585956
1167,118,4.770684624
1168,55,4.007333185
1169,30,3.401197382
1170,1,0
1171,197,5.283203729
1173,4,1.386294361
1174,58,4.060443011
1175,40,3.688879454
1176,9,2.197224577
1177,873,6.771935556
1178,152,5.023880521
1179,199,5.293304825
1180,67,4.204692619
1181,16,2.772588722
1182,29,3.36729583
1183,295,5.686975356
1184,3,1.098612289
1185,3,1.098612289
1186,1,0
1189,185,5.220355825
1191,31,3.433987204
1192,2525,7.833996342
1193,4,1.386294361
1194,76,4.33073334
1196,4,1.386294361
1198,12,2.48490665
1201,510,6.234410726
1202,465,6.142037406
1205,23,3.135494216
1206,2,0.693147181
1208,32,3.465735903
1210,3,1.098612289
1213,28,3.33220451
1214,4,1.386294361
1219,172,5.147494477
1220,2,0.693147181
1222,2,0.693147181
1223,2,0.693147181
1224,2,0.693147181
1225,1037,6.944087208
1226,506,6.226536669
1227,19,2.944438979
1228,4,1.386294361
1230,2,0.693147181
1231,8,2.079441542
1233,3,1.098612289
1235,5,1.609437912
1237,13,2.564949357
1238,2,0.693147181
1239,6,1.791759469
1240,4,1.386294361
1242,150,5.010635294
1244,67,4.204692619
1245,113,4.727387819
1247,11,2.397895273
1249,48,3.871201011
1253,18,2.890371758
1255,9,2.197224577
1257,25,3.218875825
1258,6,1.791759469
1263,78,4.356708827
1279,974,6.881411304
1280,46,3.828641396
1282,4,1.386294361
1283,3743,8.227642708
1284,77,4.343805422
1285,10,2.302585093
1287,91,4.510859507
1288,45,3.80666249
1289,5,1.609437912
1290,2,0.693147181
1291,502,6.21860012
1293,13,2.564949357
1294,0,0
1295,4,1.386294361
1297,61,4.110873864
1298,37,3.610917913
1299,3,1.098612289
1300,150,5.010635294
1301,282,5.641907071
1302,43,3.761200116
1303,2,0.693147181
1304,121,4.795790546
1305,10,2.302585093
1306,10,2.302585093
1307,75,4.317488114
1308,292,5.676753802
1309,904,6.80682936
1310,210,5.347107531
1311,63,4.143134726
1314,2,0.693147181
1315,87,4.465908119
1316,31,3.433987204
1318,100,4.605170186
1319,35,3.555348061
1320,3,1.098612289
1321,179,5.187385806
1323,2,0.693147181
1324,1114,7.01571242
1325,119,4.779123493
1327,147,4.990432587
1328,9,2.197224577
1364,3,1.098612289
1365,3,1.098612289
1366,1376,7.226936018
1367,222,5.402677382
1372,376,5.929589143
1373,555,6.318968114
1379,4,1.386294361
1380,159,5.068904202
1382,2,0.693147181
1387,5,1.609437912
1391,144,4.9698133
1392,27,3.295836866
1393,2,0.693147181
1394,6,1.791759469
1395,4,1.386294361
1396,2,0.693147181
1397,52,3.951243719
1398,79,4.369447852
1399,71,4.262679877
1400,552,6.313548046
1401,241,5.484796933
1402,2040,7.620705087
1405,45,3.80666249
1406,362,5.891644212
1407,838,6.7310181
1408,66,4.189654742
1409,23,3.135494216
1410,1126,7.026426809
1412,48,3.871201011
1414,1,0
1415,62,4.127134385
1416,53,3.970291914
1417,37,3.610917913
1421,23,3.135494216
1422,315,5.752572639
1423,8,2.079441542
1424,2,0.693147181
1426,4,1.386294361
1428,2,0.693147181
1429,5,1.609437912
1432,77,4.343805422
1433,12,2.48490665
1435,13,2.564949357
1437,21,3.044522438
1438,2,0.693147181
1441,1,0
1442,3,1.098612289
1445,6,1.791759469
1448,2,0.693147181
1449,34,3.526360525
1450,33,3.496507561
1451,162,5.087596335
1452,10,2.302585093
1453,16,2.772588722
1456,6,1.791759469
1457,2,0.693147181
1459,94,4.543294782
1460,119,4.779123493
1462,30,3.401197382
1464,21,3.044522438
1465,24,3.17805383
1468,2,0.693147181
1470,22,3.091042453
1471,13,2.564949357
1472,2,0.693147181
1473,711,6.56667243
1474,5,1.609437912
1477,95,4.553876892
1478,11,2.397895273
1481,101,4.615120517
1482,108,4.682131227
1483,1,0
1484,128,4.852030264
1485,4,1.386294361
1486,97,4.574710979
1487,51,3.931825633
1490,1,0
1491,19,2.944438979
1492,69,4.234106505
1494,141,4.94875989
1495,171,5.141663557
1498,194,5.267858159
1499,125,4.828313737
1502,83,4.418840608
1503,81,4.394449155
1506,108,4.682131227
1507,86,4.454347296
1510,2,0.693147181
1513,9,2.197224577
1514,14,2.63905733
1516,2,0.693147181
1517,72,4.276666119
1518,64,4.158883083
1519,84,4.430816799
1520,14,2.63905733
1521,107,4.672828834
1522,16,2.772588722
1523,61,4.110873864
1525,11,2.397895273
1526,6,1.791759469
1527,68,4.219507705
1529,4,1.386294361
1531,79,4.369447852
1532,53,3.970291914
1534,59,4.077537444
1535,50,3.912023005
1536,34,3.526360525
1538,68,4.219507705
1539,44,3.784189634
1540,56,4.025351691
1543,37,3.610917913
1544,67,4.204692619
1546,360,5.886104031
1547,3,1.098612289
1549,10,2.302585093
1552,18,2.890371758
1553,34,3.526360525
1555,6,1.791759469
1556,7,1.945910149
1558,6,1.791759469
1560,37,3.610917913
1563,120,4.787491743
1564,200,5.298317367
1573,1365,7.218909708
1576,101,4.615120517
1580,71,4.262679877
1587,322,5.774551546
1588,1,0
1590,17,2.833213344
1591,13,2.564949357
1593,260,5.560681631
1594,55,4.007333185
1595,7,1.945910149
1596,1,0
1597,21,3.044522438
1598,4,1.386294361
1600,15,2.708050201
1601,1,0
1603,31,3.433987204
1605,23,3.135494216
1606,22,3.091042453
1610,9,2.197224577
1612,1358,7.213768308
1616,57,4.043051268
1619,538,6.28785856
1622,618,6.426488457
1623,82,4.406719247
1626,1279,7.153833802
1629,3924,8.274866821
1630,326,5.786897381
1633,2,0.693147181
1635,19,2.944438979
1637,11,2.397895273
1639,70,4.248495242
1649,35,3.555348061
1652,11,2.397895273
1653,35,3.555348061
1655,31,3.433987204
1656,76,4.33073334
1657,33,3.496507561
1658,27,3.295836866
1659,5,1.609437912
1660,24,3.17805383
1661,30,3.401197382
1662,6,1.791759469
1663,9,2.197224577
1664,2,0.693147181
1665,11,2.397895273
1666,2,0.693147181
1667,44,3.784189634
1668,5,1.609437912
1669,2,0.693147181
1670,2,0.693147181
1671,13,2.564949357
1672,3,1.098612289
1673,2,0.693147181
1674,8,2.079441542
1675,11,2.397895273
1676,34,3.526360525
1677,98,4.584967479
1679,26,3.258096538
1680,5,1.609437912
1685,4,1.386294361
1691,19,2.944438979
1693,7,1.945910149
1694,40,3.688879454
1695,633,6.450470422
1701,60,4.094344562
1704,10,2.302585093
1706,40,3.688879454
1707,2,0.693147181
1715,9,2.197224577
1716,52,3.951243719
1727,69,4.234106505
1728,22,3.091042453
1729,56,4.025351691
1732,71,4.262679877
1735,74,4.304065093
1737,57,4.043051268
1738,31,3.433987204
1741,4,1.386294361
1742,66,4.189654742
1743,70,4.248495242
1746,1222,7.10824414
1750,2,0.693147181
1752,6,1.791759469
1754,275,5.616771098
1757,2,0.693147181
1758,4336,8.374707543
1759,22,3.091042453
1760,689,6.535241271
1765,2,0.693147181
1766,106,4.663439094
1768,2,0.693147181
1769,2,0.693147181
1770,53,3.970291914
1771,42,3.737669618
1772,89,4.48863637
1773,104,4.644390899
1774,66,4.189654742
1775,3,1.098612289
1776,123,4.812184355
1777,69,4.234106505
1778,4,1.386294361
1779,2,0.693147181
1780,41,3.713572067
1781,25,3.218875825
1782,5,1.609437912
1783,4,1.386294361
1784,6,1.791759469
1785,7,1.945910149
1786,20,2.995732274
1787,30,3.401197382
1789,1,0
1790,49,3.891820298
1791,350,5.857933154
1800,1278,7.153051635
1801,146,4.983606622
1805,136,4.912654886
1815,46,3.828641396
1817,10,2.302585093
1818,2,0.693147181
1819,8,2.079441542
1821,607,6.408528791
1823,33,3.496507561
1830,4,1.386294361
1832,37,3.610917913
1833,6,1.791759469
1834,142,4.955827058
1835,6,1.791759469
1838,2,0.693147181
1840,260,5.560681631
1848,58,4.060443011
1849,9,2.197224577
1850,7,1.945910149
1851,47,3.850147602
1852,57,4.043051268
1854,6,1.791759469
1855,42,3.737669618
1856,80,4.382026635
1857,32,3.465735903
1860,310,5.736572297
1861,11,2.397895273
1865,86,4.454347296
1866,11,2.397895273
1868,148,4.997212274
1869,80,4.382026635
1874,85,4.442651256
1876,20,2.995732274
1878,83,4.418840608
1888,121,4.795790546
1890,8,2.079441542
1894,11,2.397895273
1896,8,2.079441542
1897,2,0.693147181
1898,10,2.302585093
1899,1174,7.068172
1900,31,3.433987204
1901,2,0.693147181
1902,2,0.693147181
1906,293,5.680172609
1907,95,4.553876892
1909,9,2.197224577
1910,254,5.537334267
1911,86,4.454347296
1912,29,3.36729583
1914,6,1.791759469
1915,41,3.713572067
1916,35,3.555348061
1917,544,6.298949247
1919,82,4.406719247
1920,2,0.693147181
1922,153,5.030437921
1924,16,2.772588722
1925,60,4.094344562
1926,54,3.988984047
1927,31,3.433987204
1928,298,5.697093487
1929,35,3.555348061
1930,35,3.555348061
1931,27,3.295836866
1932,9,2.197224577
1934,347,5.84932478
1935,26,3.258096538
1939,14,2.63905733
1940,90,4.49980967
1942,30,3.401197382
1943,124,4.820281566
1946,30,3.401197382
1950,18,2.890371758
1954,509,6.232448017
1956,656,6.486160789
1959,2,0.693147181
1962,6,1.791759469
1964,28,3.33220451
1967,34,3.526360525
1968,3,1.098612289
1969,2789,7.933438388
1970,247,5.509388337
1971,260,5.560681631
1972,383,5.948034989
1980,65,4.17438727
1982,20,2.995732274
1986,6,1.791759469
1988,242,5.488937726
1992,21,3.044522438
1993,978,6.88550967
1994,101,4.615120517
2003,1882,7.54009032
2004,1882,7.54009032
2007,535,6.282266747
2009,9,2.197224577
2010,20,2.995732274
2015,593,6.385194399
2016,581,6.364750757
2017,593,6.385194399
2019,605,6.405228458
2024,154,5.036952602
2027,9,2.197224577
2028,855,6.751101469
2033,2,0.693147181
2040,5,1.609437912
2041,4,1.386294361
2042,57,4.043051268
2043,17,2.833213344
2044,8,2.079441542
2045,1251,7.13169851
2049,7,1.945910149
2052,32,3.465735903
2055,196,5.278114659
2065,21,3.044522438
2068,61,4.110873864
2069,4,1.386294361
2070,67,4.204692619
2072,127,4.844187086
2073,5,1.609437912
2074,33,3.496507561
2075,17,2.833213344
2076,69,4.234106505
2079,15,2.708050201
2082,14,2.63905733
2088,19,2.944438979
2090,1,0
2093,4,1.386294361
2097,239,5.476463552
2098,25,3.218875825
2099,14,2.63905733
2101,583,6.368187186
2105,127,4.844187086
2108,2,0.693147181
2112,14,2.63905733
2113,61,4.110873864
2114,73,4.290459441
2115,43,3.761200116
2122,12,2.48490665
2125,21,3.044522438
2132,284,5.648974238
2133,29,3.36729583
2134,1,0
2135,2068,7.634337236
2139,277,5.624017506
2140,632,6.448889394
2141,1910,7.554858521
2142,1623,7.392031568
2143,5,1.609437912
2145,24,3.17805383
2146,1935,7.567862605
2147,118,4.770684624
2150,37,3.610917913
2151,196,5.278114659
2159,2,0.693147181
2160,7,1.945910149
2161,13,2.564949357
2163,788,6.66949809
2164,6930,8.843615092
2165,2,0.693147181
2166,46,3.828641396
2167,25,3.218875825
2168,2,0.693147181
2169,5,1.609437912
2170,2,0.693147181
2172,14,2.63905733
2173,90,4.49980967
2174,47,3.850147602
2175,16,2.772588722
2176,1,0
2177,13,2.564949357
2178,12,2.48490665
2179,157,5.056245805
2180,3,1.098612289
2181,36,3.583518938
2182,2,0.693147181
2183,2,0.693147181
2184,2,0.693147181
2185,31,3.433987204
2186,26,3.258096538
2187,43,3.761200116
2188,32,3.465735903
2193,2,0.693147181
2194,7,1.945910149
2195,96,4.564348191
2203,143,4.96284463
2206,4,1.386294361
2207,156,5.049856007
2208,89,4.48863637
2209,264,5.575949103
2210,3,1.098612289
2212,17,2.833213344
2213,3,1.098612289
2214,1000,6.907755279
2219,7,1.945910149
2221,7,1.945910149
2222,9,2.197224577
2223,214,5.365976015
2228,4,1.386294361
2232,129,4.859812404
2235,316,5.755742214
2237,521,6.255750042
2238,1136,7.035268599
2243,493,6.200509174
2244,199,5.293304825
2245,34,3.526360525
2246,2270,7.72753511
2248,53,3.970291914
2249,821,6.710523109
2252,2368,7.769800996
2253,59,4.077537444
2254,11,2.397895273
2255,17,2.833213344
2256,6,1.791759469
2257,138,4.927253685
2258,11,2.397895273
2259,52,3.951243719
2264,37,3.610917913
2265,12,2.48490665
2266,5,1.609437912
2267,171,5.141663557
2268,6,1.791759469
2269,1172,7.06646697
2278,2,0.693147181
2279,816,6.704414355
2280,32,3.465735903
2281,95,4.553876892
2282,22,3.091042453
2283,24,3.17805383
2284,24,3.17805383
2285,16,2.772588722
2288,1,0
2293,3,1.098612289
2294,4,1.386294361
2295,34,3.526360525
2296,22,3.091042453
2297,62,4.127134385
2300,15,2.708050201
2301,2,0.693147181
2302,50,3.912023005
2303,408,6.011267174
2304,21,3.044522438
2305,8,2.079441542
2306,72,4.276666119
2308,452,6.11368218
2315,382,5.945420609
2316,229,5.433722004
2318,4,1.386294361
2319,13,2.564949357
2321,39,3.663561646
2323,2,0.693147181
2326,24,3.17805383
2327,229,5.433722004
2335,15,2.708050201
2339,35,3.555348061
2345,1,0
2346,144,4.9698133
2348,101,4.615120517
2349,5,1.609437912
2350,13,2.564949357
2351,19,2.944438979
2352,22,3.091042453
2353,10,2.302585093
2356,279,5.631211782
2357,96,4.564348191
2358,37,3.610917913
2359,1,0
2360,77,4.343805422
2362,12,2.48490665
2363,39,3.663561646
2364,2,0.693147181
2365,35,3.555348061
2366,4,1.386294361
2368,5,1.609437912
2369,10,2.302585093
2373,32,3.465735903
2374,35,3.555348061
2379,156,5.049856007
2380,32,3.465735903
2385,4,1.386294361
2386,222,5.402677382
2387,80,4.382026635
2388,7,1.945910149
2389,7,1.945910149
2390,49,3.891820298
2393,990,6.897704943
2398,60,4.094344562
2400,8,2.079441542
2401,775,6.652863029
2404,7,1.945910149
2405,23,3.135494216
2406,7,1.945910149
2410,86,4.454347296
2413,9,2.197224577
2414,16,2.772588722
2416,544,6.298949247
2417,488,6.190315406
2420,4,1.386294361
2422,5,1.609437912
2425,8,2.079441542
2431,2,0.693147181
2434,45,3.80666249
2437,25,3.218875825
2443,8,2.079441542
2445,49,3.891820298
2451,5,1.609437912
2454,3164,8.059592329
2456,4,1.386294361
2457,147,4.990432587
2458,3,1.098612289
2459,2,0.693147181
2460,600,6.396929655
2461,156,5.049856007
2466,421,6.042632834
2467,37,3.610917913
2468,4,1.386294361
2472,13,2.564949357
2473,32,3.465735903
2479,7,1.945910149
2481,937,6.842683282
2482,94,4.543294782
2483,2,0.693147181
2484,2,0.693147181
2485,13,2.564949357
2486,167,5.117993812
2490,8,2.079441542
2491,51,3.931825633
2492,58,4.060443011
2493,14,2.63905733
2495,19,2.944438979
2496,6,1.791759469
2498,4,1.386294361
2499,16,2.772588722
2505,17,2.833213344
2506,3375,8.124150603
2508,10,2.302585093
2510,248,5.513428746
2515,39,3.663561646
2517,167,5.117993812
2519,6,1.791759469
2520,64,4.158883083
2521,1,0
2522,62,4.127134385
2528,119,4.779123493
2529,22,3.091042453
2535,152,5.023880521
2536,4,1.386294361
2544,37,3.610917913
2547,185,5.220355825
2548,2,0.693147181
2550,403,5.998936562
2552,3055,8.024534872
2557,2,0.693147181
2561,206,5.327876169
2565,12,2.48490665
2566,93,4.532599493
2570,92,4.521788577
2572,116,4.753590191
2574,54,3.988984047
2575,459,6.12905021
2576,8,2.079441542
2581,6,1.791759469
2582,8,2.079441542
2584,41,3.713572067
2585,39,3.663561646
2587,6,1.791759469
2593,636,6.455198563
2599,7,1.945910149
2604,14,2.63905733
2616,3,1.098612289
2625,35,3.555348061
2626,69,4.234106505
2632,26,3.258096538
2633,31,3.433987204
2643,80,4.382026635
2644,86,4.454347296
2646,2,0.693147181
2651,41,3.713572067
2652,5,1.609437912
2659,87,4.465908119
2663,7,1.945910149
2665,31,3.433987204
2670,16,2.772588722
2671,17,2.833213344
2672,24,3.17805383
2675,2,0.693147181
2676,43,3.761200116
2677,2,0.693147181
2681,5,1.609437912
2687,88,4.477336814
2688,28,3.33220451
2691,29,3.36729583
2697,3088,8.035278911
2705,10,2.302585093
2712,75,4.317488114
2726,2,0.693147181
2727,82,4.406719247
2728,204,5.318119994
2729,66,4.189654742
2730,3,1.098612289
2731,3,1.098612289
2733,3,1.098612289
2736,3,1.098612289
2737,1,0
2738,114,4.736198448
2739,41,3.713572067
2740,45,3.80666249
2743,177,5.176149733
2744,2,0.693147181
2745,177,5.176149733
2750,489,6.192362489
2751,18,2.890371758
2755,2,0.693147181
2756,19,2.944438979
2757,97,4.574710979
2758,0,0
2762,43,3.761200116
2765,810,6.697034248
2766,436,6.077642243
2767,68,4.219507705
2768,1,0
2770,7,1.945910149
2777,34,3.526360525
2779,1,0
2780,50,3.912023005
2781,75,4.317488114
2784,4,1.386294361
2785,42,3.737669618
2786,2,0.693147181
2787,6,1.791759469
2788,10,2.302585093
2790,2,0.693147181
2791,2,0.693147181
2793,36,3.583518938
2794,2,0.693147181
2796,8,2.079441542
2797,4,1.386294361
2798,6,1.791759469
2799,2,0.693147181
2800,8,2.079441542
2801,34,3.526360525
2802,8,2.079441542
2803,4,1.386294361
2804,2,0.693147181
2805,7,1.945910149
2806,8,2.079441542
2807,4,1.386294361
2808,4,1.386294361
2809,88,4.477336814
2810,442,6.091309882
2811,2,0.693147181
2815,2,0.693147181
2819,11,2.397895273
2822,3,1.098612289
2825,10,2.302585093
2826,22,3.091042453
2828,46,3.828641396
2829,73,4.290459441
2834,41,3.713572067
2837,28,3.33220451
2838,4,1.386294361
2841,29,3.36729583
2842,15,2.708050201
2843,3,1.098612289
2844,31,3.433987204
2845,5,1.609437912
2846,38,3.63758616
2847,13,2.564949357
2848,6,1.791759469
2850,12,2.48490665
2853,36,3.583518938
2854,4623,8.438799124
2859,7,1.945910149
2861,26,3.258096538
2863,8,2.079441542
2864,128,4.852030264
2865,4,1.386294361
2866,93,4.532599493
2867,320,5.768320996
2868,5,1.609437912
2869,2,0.693147181
2871,13,2.564949357
2872,2,0.693147181
2874,13,2.564949357
2876,7,1.945910149
2877,6,1.791759469
2878,11,2.397895273
2886,116,4.753590191
2892,416,6.03068526
2901,120,4.787491743
2902,674,6.513230111
2904,254,5.537334267
2905,1,0
2906,5,1.609437912
2907,11,2.397895273
2911,2541,7.840312983
2912,281,5.638354669
2914,7,1.945910149
2915,26,3.258096538
2918,999,6.906754779
2922,1629,7.395721609
2923,14,2.63905733
2924,8,2.079441542
2925,8,2.079441542
2928,773,6.650279049
2930,2,0.693147181
2931,12,2.48490665
